year,quarter,month,airline_id,unique_carrier,unique_carrier_name,unique_carrier_entity,region,carrier_name,service_class,rev_pax_enp_110,rev_pax_miles_140,rev_pax_miles_first,rev_ton_miles_240,rev_ton_miles_freight_247,rev_ton_miles_pax_241,avl_ton_miles_280,avl_seat_miles_320,avl_seat_miles_first,rev_acrft_miles_flown_410,rev_acrft_miles_sch_430,rev_acrft_dep_perf_510,rev_acrft_hrs_airborne_610
2019,3,9,20378,YV,Mesa Airlines Inc.,06689,D,Mesa Airlines Inc.,F,1081281,614195739,614195739,61424121,3913,61419574,98112175,788206611,788206611,10344992,10478447,18580,25314
2019,4,10,20378,YV,Mesa Airlines Inc.,06689,D,Mesa Airlines Inc.,F,1167755,660511149,660511149,66053088,1867,66051115,101571087,815668307,815668307,10708081,10872869,19398,26626
2019,4,11,20378,YV,Mesa Airlines Inc.,06689,D,Mesa Airlines Inc.,F,1095783,625782950,625782950,62580440,2113,62578295,98340669,789555913,789555913,10371838,10427270,18525,25754
2019,4,12,20378,YV,Mesa Airlines Inc.,06689,D,Mesa Airlines Inc.,F,1148398,679691182,679691182,67971944,2529,67969118,101554414,814569065,814569065,10703782,10832967,18595,26527
2019,1,1,20304,OO,SkyWest Airlines Inc.,06700,D,SkyWest Airlines Inc.,F,2927782,1605930624,1605930624,160593062,0,160593062,249172304,2195167440,2195167440,33096392,34472542,65001,85960
2019,1,2,20304,OO,SkyWest Airlines Inc.,06700,D,SkyWest Airlines Inc.,F,2796247,1500905829,1500905829,150090583,0,150090583,225309177,1976193004,1976193004,29820951,31080383,59172,78374
2019,1,3,20304,OO,SkyWest Airlines Inc.,06700,D,SkyWest Airlines Inc.,F,3543847,1905440785,1905440785,190544079,0,190544079,268868576,2365936790,2365936790,35788481,36651969,71171,92657
2019,2,4,20304,OO,SkyWest Airlines Inc.,06700,D,SkyWest Airlines Inc.,F,3454970,1820143702,1820143702,182014370,0,182014370,263980597,2253959277,2253959277,34308838,35070714,69683,88832
2019,2,5,20304,OO,SkyWest Airlines Inc.,06700,D,SkyWest Airlines Inc.,F,3709888,1949902144,1949902144,194990214,0,194990214,267187859,2355892551,2355892551,35814399,36430142,73175,92863
2019,2,6,20304,OO,SkyWest Airlines Inc.,06700,D,SkyWest Airlines Inc.,F,3818625,2049615316,2049615316,204961532,0,204961532,272694443,2412603616,2412603616,36715005,37221517,73542,94343
2019,3,7,20304,OO,SkyWest Airlines Inc.,06700,D,SkyWest Airlines Inc.,F,3908222,2095153138,2095153138,209515314,0,209515314,278395127,2468636910,2468636910,37595716,38163744,75191,95646
2019,3,8,20304,OO,SkyWest Airlines Inc.,06700,D,SkyWest Airlines Inc.,F,3880188,2058312245,2058312245,205831225,0,205831225,281348382,2495122553,2495122553,38058327,38554930,76645,97047
2019,3,9,20304,OO,SkyWest Airlines Inc.,06700,D,SkyWest Airlines Inc.,F,3403057,1820863583,1820863583,182086358,0,182086358,254613380,2265097902,2265097902,34542955,35239162,69008,88208
2019,4,10,20304,OO,SkyWest Airlines Inc.,06700,D,SkyWest Airlines Inc.,F,3717738,1969752802,1969752802,196975280,0,196975280,271355657,2410817546,2410817546,36774344,37217191,73961,94487
2019,4,11,20304,OO,SkyWest Airlines Inc.,06700,D,SkyWest Airlines Inc.,F,3345279,1736878854,1736878854,173687885,0,173687885,248237915,2199582462,2199582462,33587061,34205088,68617,86935
2019,4,12,20304,OO,SkyWest Airlines Inc.,06700,D,SkyWest Airlines Inc.,F,3664247,1937538734,1937538734,193753873,0,193753873,267718557,2372802139,2372802139,36247291,36975354,72983,94198
2019,1,1,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,F,11610803,9330933409,9330933409,943419407,10326066,933093341,1500809305,12273725286,12273725286,79080602,81871773,107465,185273
2019,1,2,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,F,11053351,8798933782,8798933782,889453802,9560424,879893378,1331818385,10890133258,10890133258,70084630,73124635,95143,165435
2019,1,3,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,F,13990024,11354121112,11354121112,1145276607,9864496,1135412111,1618796007,13252926731,13252926731,86129701,90631506,114230,200915
2019,2,4,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,F,13359857,10781582177,10781582177,1088560277,10402060,1078158218,1550201414,12696308716,12696308716,82768692,86240943,110974,192744
2019,2,5,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,F,14024988,11242504627,11242504627,1135174965,10924502,1124250463,1587389675,12999953280,12999953280,84700064,87508495,114061,197191
2019,2,6,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,F,14001624,11267298460,11267298460,1136502755,9772909,1126729846,1570908926,12863549672,12863549672,83737208,85246573,113289,194141
2019,3,7,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,F,14271326,11521502403,11521502403,1162087051,9936811,1152150240,1640885394,13434930243,13434930243,87372493,88299894,118058,200141
2019,3,8,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,F,13520089,10736710627,10736710627,1084015199,10344136,1073671063,1573150401,12882790375,12882790375,83908265,84779635,115207,193011
2019,3,9,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,F,12394694,9727247844,9727247844,982466469,9741685,972724784,1465176845,11998542410,11998542410,78147190,79275762,107611,179457
2019,4,10,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,F,13752707,10832597898,10832597898,1094303332,11043543,1083259790,1576979679,12916341786,12916341786,84240134,85101382,115218,194832
2019,4,11,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,F,12697679,10218418006,10218418006,1031879011,10037211,1021841801,1537288434,12588170488,12588170488,81940744,82696589,108256,189797
2019,4,12,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,F,13741387,11136123421,11136123421,1123497373,9885031,1113612342,1616494825,13235242578,13235242578,86074510,86807867,113413,200244
2019,1,1,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,F,202840,261105999,261105999,26488722,45393,26110600,40819636,337133709,337133709,1831859,1831859,1466,4029
2019,1,2,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,F,219634,281124832,281124832,28494758,34843,28112483,41220369,331038970,331038970,1838140,1831679,1460,4057
2019,1,3,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,F,271545,348434524,348434524,35290686,47326,34843452,47626778,382876509,382876509,2153279,2153279,1711,4741
2019,2,4,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,F,241984,309956059,309956059,31679395,88487,30995606,46137562,370349112,370349112,2082942,2082942,1641,4567
2019,2,5,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,F,239030,308437021,308437021,31412873,94041,30843702,45246095,363709065,363709065,2065152,2065152,1603,4509
2019,2,6,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,F,271492,372044817,372044817,38078636,306794,37204482,61297310,492265329,492265329,2778181,2777279,2030,5998
2019,3,7,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,F,321571,441753467,441753467,44945021,203074,44175347,64338487,515068383,515068383,2950102,2950102,2158,6344
2019,3,8,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,F,324043,436496595,436496595,44474025,196868,43649660,63921042,520948481,520948481,2925577,2925577,2171,6296
2019,3,9,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,F,220396,260114857,260114857,26474475,77851,26011486,42026730,339077402,339077402,1861404,1859895,1608,4071
2019,4,10,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,F,263207,312533862,312533862,31841718,66736,31253386,86882369,383306040,383306040,2099935,2099935,1789,4609
2019,4,11,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,F,245894,290805070,290805070,29592037,69350,29080507,82816768,365632536,365632536,1997992,1994875,1728,4411
2019,4,12,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,F,290628,360163633,360163633,36705985,70366,36016363,98771412,436071615,436071615,2382905,2382905,1951,5236
2019,1,1,20398,MQ,Envoy Air,06820,D,Envoy Air,F,971123,467142198,467142198,46726561,12325,46714220,80899815,647199419,647199419,11003960,11764849,24748,29715
2019,1,2,20398,MQ,Envoy Air,06820,D,Envoy Air,F,965485,465520206,465520206,46570330,18230,46552021,75778073,605739764,605739764,10236296,10762950,22854,27816
2019,1,3,20398,MQ,Envoy Air,06820,D,Envoy Air,F,1202246,580277691,580277691,58049426,20729,58027769,91116627,727938571,727938571,12247238,12396980,27443,32831
2019,2,4,20398,MQ,Envoy Air,06820,D,Envoy Air,F,1153340,537223677,537223677,53745868,22863,53722368,84642651,675872927,675872927,11340055,11742888,26178,30508
2019,2,5,20398,MQ,Envoy Air,06820,D,Envoy Air,F,1298586,623934582,623934582,62413232,19762,62393458,95330409,762065478,762065478,12858541,13273070,28684,34319
2019,2,6,20398,MQ,Envoy Air,06820,D,Envoy Air,F,1281476,643313351,643313351,64359411,28071,64331335,97713490,779678419,779678419,12985502,13503212,28136,34254
2019,3,7,20398,MQ,Envoy Air,06820,D,Envoy Air,F,1330489,671416224,671416224,67163902,22263,67141622,102087450,814369952,814369952,13539437,14083124,29230,35150
2019,3,8,20398,MQ,Envoy Air,06820,D,Envoy Air,F,1326504,656735606,656735606,65692796,18979,65673561,103414195,825001334,825001334,13701120,14160593,29868,35771
2019,3,9,20398,MQ,Envoy Air,06820,D,Envoy Air,F,1181600,592970733,592970733,59314622,17531,59297073,96612822,770350778,770350778,12748485,13061728,27473,33064
2019,4,10,20398,MQ,Envoy Air,06820,D,Envoy Air,F,1284412,636535779,636535779,63677746,24150,63653578,100063907,797686094,797686094,13208870,13390603,28690,34738
2019,4,11,20398,MQ,Envoy Air,06820,D,Envoy Air,F,1150516,568825807,568825807,56909342,26755,56882581,92593881,737872949,737872949,12159991,12316192,26416,32094
2019,4,12,20398,MQ,Envoy Air,06820,D,Envoy Air,F,1241040,633527678,633527678,63371937,19154,63352768,99676165,793016379,793016379,12932630,13068053,27630,34083
2019,1,1,20416,NK,Spirit Air Lines,06830,D,Spirit Air Lines,F,2114885,2233286522,2233286522,223328652,0,223328652,283076565,2830765651,2830765651,15333981,15333981,15079,34553
2019,1,2,20416,NK,Spirit Air Lines,06830,D,Spirit Air Lines,F,2072328,2169891261,2169891261,216989126,0,216989126,261756969,2617569686,2617569686,14210692,14210692,14040,32225
2019,1,3,20416,NK,Spirit Air Lines,06830,D,Spirit Air Lines,F,2709920,2849721007,2849721007,284972101,0,284972101,318690679,3186906793,3186906793,17257781,17257781,17092,38941
2019,2,4,20416,NK,Spirit Air Lines,06830,D,Spirit Air Lines,F,2479891,2574735366,2574735366,257473537,0,257473537,304928465,3049284648,3049284648,16519226,16519226,16405,37234
2019,2,5,20416,NK,Spirit Air Lines,06830,D,Spirit Air Lines,F,2728493,2809836752,2809836752,280983675,0,280983675,327033023,3270330233,3270330233,17686345,17686345,17898,39605
2019,2,6,20416,NK,Spirit Air Lines,06830,D,Spirit Air Lines,F,2724474,2815967641,2815967641,281596764,0,281596764,320693074,3206930737,3206930737,17313611,17313611,17647,38737
2019,3,7,20416,NK,Spirit Air Lines,06830,D,Spirit Air Lines,F,2911745,2948108655,2948108655,294810866,0,294810866,333235163,3332351629,3332351629,17986619,17986619,18529,39941
2019,3,8,20416,NK,Spirit Air Lines,06830,D,Spirit Air Lines,F,2801628,2838359275,2838359275,283835928,0,283835928,724395604,3349601088,3349601088,17851538,17851538,18358,39651
2019,3,9,20416,NK,Spirit Air Lines,06830,D,Spirit Air Lines,F,2305713,2323722287,2323722287,232372229,0,232372229,287970504,2879296321,2879296321,15477606,15477606,16004,34347
2019,4,10,20416,NK,Spirit Air Lines,06830,D,Spirit Air Lines,F,2618807,2620160859,2620160859,262016086,0,262016086,302307796,3023077960,3023077960,16227586,16227586,16837,36261
2019,4,11,20416,NK,Spirit Air Lines,06830,D,Spirit Air Lines,F,2583612,2614133702,2614133702,261413370,0,261413370,315202899,3151793878,3151793878,17037292,17037292,17376,38204
2019,4,12,20416,NK,Spirit Air Lines,06830,D,Spirit Air Lines,F,2703652,2792375094,2792375094,279237509,0,279237509,320961513,3209514111,3209514111,17408385,17408385,17237,39103
2019,1,1,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,K,11610803,9330933409,9330933409,943419407,10326066,933093341,1500809305,12273725286,12273725286,79080602,81871773,107465,185273
2019,1,1,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,K,202840,261105999,261105999,26488722,45393,26110600,40819636,337133709,337133709,1831859,1831859,1466,4029
2019,1,1,19805,AA,American Airlines Inc.,0A050,D,American Airlines Inc.,K,9619629,10227452970,10227452970,1050021222,15127849,1022745297,1731138998,12518849626,12518849626,75592422,76918534,76260,172362
2019,1,1,19977,UA,United Air Lines Inc.,0A875,D,United Air Lines Inc.,K,6201532,8001445689,8001445689,835385528,20224151,800144569,1275689153,9846568705,9846568705,56912929,57549442,47364,124897
2019,1,1,19790,DL,Delta Air Lines Inc.,10260,L,Delta Air Lines Inc.,K,1012297,1819260943,1819260943,192605834,9917863,181926094,309516155,2167485828,2167485828,11947189,11953112,7200,25351
2019,1,1,19790,DL,Delta Air Lines Inc.,10261,A,Delta Air Lines Inc.,K,561323,2444166536,2444166536,312366728,64159053,244416654,570243843,3243854494,3243854494,12859692,12833385,3006,25180
2019,1,1,19790,DL,Delta Air Lines Inc.,10262,P,Delta Air Lines Inc.,K,293812,1694623363,1694623363,214135844,40211473,169462336,330868028,1966006379,1966006379,7352513,7369806,1323,14082
2019,1,1,19977,UA,United Air Lines Inc.,10874,A,United Air Lines Inc.,K,567881,2602027036,2602027036,356143332,87820123,260202704,655373927,3535275421,3535275421,14152461,14184209,3214,27389
2019,1,1,19977,UA,United Air Lines Inc.,10876,L,United Air Lines Inc.,K,955247,1848332645,1848332645,201665826,15978636,184833265,298635440,2218085532,2218085532,12477539,12490606,6979,26333
2019,1,1,19977,UA,United Air Lines Inc.,10877,P,United Air Lines Inc.,K,534938,3047427446,3047427446,410691464,98928851,304742745,648075516,3729690113,3729690113,13990768,14012633,2763,26181
2019,1,1,19393,WN,Southwest Airlines Co.,11033,L,Southwest Airlines Co.,K,379326,391944217,391944217,39219297,24875,39194422,58695519,483202624,483202624,3278240,3287287,3239,7484
2019,1,1,19690,HA,Hawaiian Airlines Inc.,15375,P,Hawaiian Airlines Inc.,K,112658,466338579,466338579,53670432,7019669,46633858,109306602,570325896,570325896,2051532,2046848,497,4136
2019,1,1,19930,AS,Alaska Airlines Inc.,16031,L,Alaska Airlines Inc.,K,166299,254683301,254683301,25489137,20807,25468330,38764638,303181411,303181411,1838492,1831275,1245,3963
2019,1,1,20422,SY,Sun Country Airlines d/b/a MN Airlines,16795,L,Sun Country Airlines d/b/a MN Airlines,K,41351,82810056,82810056,8284592,0,8281006,14909003,124320609,124320609,671460,671460,335,1427
2019,1,1,19790,DL,Delta Air Lines Inc.,01260,D,Delta Air Lines Inc.,K,9339555,9145104445,9145104445,945815820,17773760,914510445,1507148183,11332973144,11332973144,67058477,67223886,74573,152936
2019,1,1,19690,HA,Hawaiian Airlines Inc.,05375,D,Hawaiian Airlines Inc.,K,827573,965628592,965628592,110501243,13690058,96562859,191117270,1126707484,1126707484,4961302,5060521,6771,11034
2019,1,1,20452,YX,Republic Airline,06003,D,Republic Airline,K,1204240,736941460,736941460,73694146,0,73694146,152619845,1078738275,1078738275,14583313,15149653,24607,37688
2019,1,1,19930,AS,Alaska Airlines Inc.,06031,D,Alaska Airlines Inc.,K,2371138,3387890700,3387890700,345196380,4566906,338789070,567323604,4405531402,4405531402,27242358,27008307,20978,59913
2019,1,1,20368,G4,Allegiant Air,06035,D,Allegiant Air,K,932030,862675727,862675727,86267573,0,86267573,105364737,1053647373,1053647373,6103907,6103907,6715,13894
2019,1,1,20436,F9,Frontier Airlines Inc.,06460,D,Frontier Airlines Inc.,K,1531667,1599340911,1599340911,159934091,0,159934091,188412445,1884124452,1884124452,9843712,9843712,9283,22032
2019,1,1,19687,QX,Horizon Air,06580,D,Horizon Air,K,614229,239844297,239844297,24088750,67821,23984430,37793170,312244100,312244100,4108475,4207265,10732,11901
2019,1,1,20409,B6,JetBlue Airways,06673,D,JetBlue Airways,K,2546451,3096962601,3096962601,309696260,0,309696260,482959298,3833677714,3833677714,25958182,26900959,23305,58947
2019,1,1,20378,YV,Mesa Airlines Inc.,06689,D,Mesa Airlines Inc.,K,1042150,620939924,620939924,62100290,4711,62093992,98965494,795211514,795211514,10431878,10581456,17935,25866
2019,1,1,20398,MQ,Envoy Air,06820,D,Envoy Air,K,971123,467142198,467142198,46726561,12325,46714220,80899815,647199419,647199419,11003960,11764849,24748,29715
2019,1,1,20363,9E,Endeavor Air Inc.,07024,D,Endeavor Air Inc.,K,990455,481999825,481999825,48200070,88,48199983,98792487,708857191,708857191,9944869,10081151,21043,26238
2019,1,1,19805,AA,American Airlines Inc.,10049,A,American Airlines Inc.,K,398990,1687213101,1687213101,250345456,77803830,168721310,462939842,2279534202,2279534202,8802471,8852749,2113,17174
2019,1,1,19805,AA,American Airlines Inc.,10050,L,American Airlines Inc.,K,1658475,2787629333,2787629333,324503803,43364900,278762933,536728454,3372628185,3372628185,17778751,17822996,12207,37720
2019,1,1,20452,YX,Republic Airline,11029,L,Republic Airline,K,92798,51101692,51101692,5110169,0,5110169,9102384,63548318,63548318,838332,845258,1528,2176
2019,1,1,20436,F9,Frontier Airlines Inc.,16461,L,Frontier Airlines Inc.,K,77801,177825601,177825601,17782560,0,17782560,23436197,234361974,234361974,1144588,1144588,778,2546
2019,1,1,20409,B6,JetBlue Airways,16673,L,JetBlue Airways,K,719805,1002746665,1002746665,100274667,0,100274667,151252160,1264362240,1264362240,7826825,8065653,6354,17345
2019,1,1,20398,MQ,Envoy Air,16820,L,Envoy Air,K,48490,33280721,33280721,3328271,199,3328072,6087229,48090812,48090812,747599,747599,1113,1819
2019,1,1,20397,OH,PSA Airlines Inc.,07028,D,PSA Airlines Inc.,K,1086289,421129389,421129389,42133538,19124,42112939,80139040,587817998,587817998,8860196,9183451,22797,25266
2019,1,1,19805,AA,American Airlines Inc.,10052,P,American Airlines Inc.,K,192925,1294215768,1294215768,176079157,41245331,129421577,300435822,1528084492,1528084492,5464628,5477329,820,10106
2019,1,1,21167,CP (2),Compass Airlines,11015,L,Compass Airlines,K,4645,5589275,5589275,558928,0,558928,833979,6374576,6374576,83876,83876,70,184
2019,1,1,20378,YV,Mesa Airlines Inc.,11022,L,Mesa Airlines Inc.,K,132093,93201469,93201469,9320147,0,9320147,14774757,120806016,120806016,1589853,1596350,2310,3860
2019,1,1,20304,OO,SkyWest Airlines Inc.,11025,L,SkyWest Airlines Inc.,K,15017,16940938,16940938,1694094,0,1694094,2451502,24074976,24074976,318344,346289,276,743
2019,1,1,20363,9E,Endeavor Air Inc.,11027,L,Endeavor Air Inc.,K,10722,7875511,7875511,787551,0,787551,1466705,10455088,10455088,140744,141252,192,337
2019,1,1,20397,OH,PSA Airlines Inc.,11030,L,PSA Airlines Inc.,K,1410,911012,911012,91101,0,91101,150464,1098260,1098260,15512,15512,24,42
2019,1,1,20416,NK,Spirit Air Lines,16831,L,Spirit Air Lines,K,263940,313640937,313640937,31364094,0,31364094,39400621,394006208,394006208,2257569,2257569,1871,4949
2019,1,1,21167,CP (2),Compass Airlines,01131,D,Compass Airlines,K,502870,264499915,264499915,26449995,3,26449992,46626336,356357013,356357013,4689363,4740028,8947,11918
2019,1,1,20046,ZW,Air Wisconsin Airlines Corp,06024,D,Air Wisconsin Airlines Corp,K,280720,101786025,101786025,10178603,0,10178603,19304606,138444950,138444950,2768899,3154802,7641,7875
2019,1,1,20304,OO,SkyWest Airlines Inc.,06700,D,SkyWest Airlines Inc.,K,2927782,1605930624,1605930624,160593062,0,160593062,249172304,2195167440,2195167440,33096392,34472542,65001,85960
2019,1,1,20416,NK,Spirit Air Lines,06830,D,Spirit Air Lines,K,2114885,2233286522,2233286522,223328652,0,223328652,283076565,2830765651,2830765651,15333981,15333981,15079,34553
2019,1,2,19393,WN,Southwest Airlines Co.,06725,D,Southwest Airlines Co.,K,11053351,8798933782,8798933782,889453802,9560424,879893378,1331818385,10890133258,10890133258,70084630,73124635,95143,165435
2019,1,2,20422,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,Sun Country Airlines d/b/a MN Airlines,K,219634,281124832,281124832,28494758,34843,28112483,41220369,331038970,331038970,1838140,1831679,1460,4057
2019,1,2,19805,AA,American Airlines Inc.,0A050,D,American Airlines Inc.,K,9305233,9765395329,9765395329,1004137087,16240074,976539533,1604606941,11617872329,11617872329,70174606,70922418,70897,161180
2019,1,2,19977,UA,United Air Lines Inc.,0A875,D,United Air Lines Inc.,K,5935028,7417019076,7417019076,772823627,20209255,741701908,1168405423,9064631875,9064631875,52540084,52704226,44627,116174
2019,1,2,19790,DL,Delta Air Lines Inc.,10260,L,Delta Air Lines Inc.,K,906337,1602699328,1602699328,170422119,9496531,160269933,278163475,1950315475,1950315475,10787813,10792906,6506,22849
2019,1,2,19790,DL,Delta Air Lines Inc.,10261,A,Delta Air Lines Inc.,K,490260,2130877161,2130877161,286497088,70117402,213087716,500343712,2846007809,2846007809,11264827,11232263,2632,21990
2019,1,2,19790,DL,Delta Air Lines Inc.,10262,P,Delta Air Lines Inc.,K,247064,1403763749,1403763749,182802490,38716937,140376375,285430559,1697101738,1697101738,6336105,6337954,1142,12204
2019,1,2,19977,UA,United Air Lines Inc.,10874,A,United Air Lines Inc.,K,486028,2223367360,2223367360,322437823,92425976,222336736,591551943,3193271508,3193271508,12858748,12946379,2929,24840
2019,1,2,19977,UA,United Air Lines Inc.,10876,L,United Air Lines Inc.,K,830348,1607651109,1607651109,175570835,13953003,160765111,262375750,1942780112,1942780112,10841131,10836983,6035,22809
2019,1,2,19977,UA,United Air Lines Inc.,10877,P,United Air Lines Inc.,K,446930,2471695248,2471695248,345742434,92175228,247169525,561906343,3239639171,3239639171,12135615,12207976,2409,22898
2019,1,2,19393,WN,Southwest Airlines Co.,11033,L,Southwest Airlines Co.,K,330930,345406775,345406775,34563962,23284,34540678,51599322,424522296,424522296,2866664,2866912,2818,6513
